,database_name,duration_seconds,latent_factor,object_type1_name,object_type2_name,ranking_place,relation_name,rmse
1115,parameciumDB,50.0,30,dbxref,contact,11,"dbxref,contact",0.00205599879225
1116,parameciumDB,50.0,30,cvterm,dbxref,12,"cvterm,dbxref",0.00260642247309
1117,parameciumDB,50.0,30,cvterm,stock,13,"cvterm,stock",0.00323953780136
1118,parameciumDB,50.0,30,assay,biomaterial,14,"assay,biomaterial",0.00355761487887
1119,parameciumDB,50.0,30,feature,contact,15,"feature,contact",0.00360617150364
1120,parameciumDB,50.0,30,protocol,stock,16,"protocol,stock",0.00452020644178
1121,parameciumDB,50.0,30,biomaterial,protocol,17,"biomaterial,protocol",0.00494257997144
1122,parameciumDB,50.0,30,dbxref,feature,18,"dbxref,feature",0.00585946306006
1123,parameciumDB,50.0,30,biomaterial,stock,19,"biomaterial,stock",0.00601133567449
1124,parameciumDB,50.0,30,pub,cvterm,20,"pub,cvterm",0.00620835265315
1125,parameciumDB,50.0,30,dbxref,stock,21,"dbxref,stock",0.00635595487922
1126,parameciumDB,50.0,30,feature,stock,22,"feature,stock",0.00722399287924
1127,parameciumDB,50.0,30,assay,dbxref,23,"assay,dbxref",0.00738078394186
1128,parameciumDB,50.0,30,stock,quantification,24,"stock,quantification",0.00849340764962
1129,parameciumDB,50.0,30,assay,cvterm,25,"assay,cvterm",0.00857717163585
1130,parameciumDB,50.0,30,pub,protocol,26,"pub,protocol",0.00879790010067
1131,parameciumDB,50.0,30,dbxref,protocol,27,"dbxref,protocol",0.0107585018302
1132,parameciumDB,50.0,30,pub,feature,28,"pub,feature",0.0110636066242
1133,parameciumDB,50.0,30,assay,feature,29,"assay,feature",0.0125213806887
1134,parameciumDB,50.0,30,protocol,contact,30,"protocol,contact",0.0130952565548
1135,parameciumDB,50.0,30,biomaterial,cvterm,31,"biomaterial,cvterm",0.0135701915978
1136,parameciumDB,50.0,30,biomaterial,dbxref,32,"biomaterial,dbxref",0.0148665843316
1137,parameciumDB,50.0,30,cvterm,protocol,33,"cvterm,protocol",0.0154199978478
1138,parameciumDB,50.0,30,pub,contact,34,"pub,contact",0.0175937024492
1139,parameciumDB,50.0,30,biomaterial,feature,35,"biomaterial,feature",0.0254875583038
1140,parameciumDB,50.0,30,assay,quantification,36,"assay,quantification",0.0257038970164
1141,parameciumDB,50.0,30,biomaterial,contact,37,"biomaterial,contact",0.0272242787102
1142,parameciumDB,50.0,30,protocol,feature,38,"protocol,feature",0.0275411588501
1143,parameciumDB,50.0,30,assay,contact,39,"assay,contact",0.0306298021702
1144,parameciumDB,50.0,30,biomaterial,quantification,40,"biomaterial,quantification",0.0392462388965
1145,parameciumDB,50.0,30,pub,quantification,41,"pub,quantification",0.0470992503677
1146,parameciumDB,50.0,30,protocol,quantification,42,"protocol,quantification",0.0492833892502
1147,parameciumDB,50.0,30,stock,contact,43,"stock,contact",0.0692615640655
1148,parameciumDB,50.0,30,quantification,contact,44,"quantification,contact",0.075993525285
1149,parameciumDB,50.0,30,pub,dbxref,45,"pub,dbxref",0.0805846934612
1150,pagila,843.0,20,film,language,1,"film,language",
1151,pagila,843.0,20,payment,staff,2,"payment,staff",5.88443558542e-07
1152,pagila,843.0,20,payment,customer,3,"payment,customer",1.5498429629e-06
1153,pagila,843.0,20,store,staff,4,"store,staff",7.54051184784e-06
1154,pagila,843.0,20,payment,rental,5,"payment,rental",7.64052278029e-06
1155,pagila,843.0,20,customer,store,6,"customer,store",2.68191010316e-05
1156,pagila,843.0,20,film_actor,film,7,"film_actor,film",6.20335105417e-05
1157,pagila,843.0,20,rental,inventory,8,"rental,inventory",0.00018004228078
1158,pagila,843.0,20,staff,customer,9,"staff,customer",0.000291338844795
1159,pagila,843.0,20,staff,address,10,"staff,address",0.000603079716421
1160,pagila,843.0,20,customer,address,11,"customer,address",0.000603290935434
1161,pagila,843.0,20,film_category,film,12,"film_category,film",0.000887141629313
1162,pagila,843.0,20,inventory,film,13,"inventory,film",0.000896746050782
1163,pagila,843.0,20,film_actor,actor,14,"film_actor,actor",0.00103471001888
1164,pagila,843.0,20,address,city,15,"address,city",0.00109572743479
1165,pagila,843.0,20,film_category,category,16,"film_category,category",0.00150832847615
1166,pagila,843.0,20,city,country,17,"city,country",0.00234089215183
1167,pagila,843.0,20,rental,customer,18,"rental,customer",0.00774400701074
1168,pagila,843.0,20,store,address,19,"store,address",0.00949007529054
1169,pagila,843.0,20,inventory,store,20,"inventory,store",0.0183743906708
1170,pagila,843.0,20,staff,rental,21,"staff,rental",0.0266363222907
1171,avtomobilizem,13.0,30,lastnistvo,stranka,1,"lastnistvo,stranka",1.35973995551e-16
1172,avtomobilizem,13.0,30,avtomobil,model,2,"avtomobil,model",9.69748099049e-05
1173,avtomobilizem,13.0,30,lastnistvo,avtomobil,3,"lastnistvo,avtomobil",0.000125317394749
1174,avtomobilizem,13.0,30,jezik,jezikovna_skupina,4,"jezik,jezikovna_skupina",0.00456901115414
1175,avtomobilizem,13.0,30,model,znamka,5,"model,znamka",0.00686014524349
1176,avtomobilizem,13.0,30,avtomobil,drzava,6,"avtomobil,drzava",0.00694367744678
1177,avtomobilizem,13.0,30,drzava,jezik,7,"drzava,jezik",0.00748985535679
1178,avtomobilizem,13.0,30,drzava,model,8,"drzava,model",0.022190948783
1179,pagila,826.0,30,store,staff,1,"store,staff",3.49978935804e-06
1180,pagila,826.0,30,payment,rental,2,"payment,rental",2.50056938898e-05
1181,pagila,826.0,30,film,language,3,"film,language",
1182,pagila,826.0,30,customer,store,4,"customer,store",3.29660902132e-05
1183,pagila,826.0,30,film_actor,actor,5,"film_actor,actor",0.000270242306363
1184,pagila,826.0,30,film_actor,film,6,"film_actor,film",0.000388824555737
1185,pagila,826.0,30,film_category,film,7,"film_category,film",0.000402703577817
1186,pagila,826.0,30,rental,inventory,8,"rental,inventory",0.000621513568935
1187,pagila,826.0,30,inventory,film,9,"inventory,film",0.000717903220187
1188,pagila,826.0,30,staff,customer,10,"staff,customer",0.000728245408517
1189,pagila,826.0,30,payment,customer,11,"payment,customer",0.000897523174348
1190,pagila,826.0,30,city,country,12,"city,country",0.00318175880852
1191,pagila,826.0,30,address,city,13,"address,city",0.00335158833935
1192,pagila,826.0,30,payment,staff,14,"payment,staff",0.00346490372613
1193,pagila,826.0,30,film_category,category,15,"film_category,category",0.00548022430799
1194,pagila,826.0,30,staff,address,16,"staff,address",0.0071803182834
1195,pagila,826.0,30,customer,address,17,"customer,address",0.0071813574379
1196,pagila,826.0,30,rental,customer,18,"rental,customer",0.00756669094134
1197,pagila,826.0,30,inventory,store,19,"inventory,store",0.0502612644062
1198,pagila,826.0,30,store,address,20,"store,address",0.121500022479
1199,pagila,826.0,30,staff,rental,21,"staff,rental",0.186630288324
1200,pagila,517.0,5,film_category,film,1,"film_category,film",2.23979540568e-05
1201,pagila,517.0,5,film,language,2,"film,language",
1202,pagila,517.0,5,rental,inventory,3,"rental,inventory",4.0547832807e-05
1203,pagila,517.0,5,film_actor,film,4,"film_actor,film",0.000231783469433
1204,pagila,517.0,5,store,staff,5,"store,staff",0.000300634289032
1205,pagila,517.0,5,address,city,6,"address,city",0.000374561492795
1206,pagila,517.0,5,payment,rental,7,"payment,rental",0.000470939489659
1207,pagila,517.0,5,customer,store,8,"customer,store",0.00101948251053
1208,pagila,517.0,5,inventory,film,9,"inventory,film",0.00117554482199
1209,pagila,517.0,5,inventory,store,10,"inventory,store",0.00149380288647
1210,pagila,517.0,5,city,country,11,"city,country",0.00155804166197
1211,pagila,517.0,5,customer,address,12,"customer,address",0.00192190723399
1212,pagila,517.0,5,staff,address,13,"staff,address",0.00196712466926
1213,pagila,517.0,5,film_actor,actor,14,"film_actor,actor",0.00234465011915
1214,pagila,517.0,5,payment,customer,15,"payment,customer",0.00520051069698
1215,pagila,517.0,5,rental,customer,16,"rental,customer",0.00801352004037
1216,pagila,517.0,5,film_category,category,17,"film_category,category",0.0100124440204
1217,pagila,517.0,5,store,address,18,"store,address",0.0533310857768
1218,pagila,517.0,5,payment,staff,19,"payment,staff",0.0718566170537
1219,pagila,517.0,5,staff,customer,20,"staff,customer",0.0851941493413
1220,pagila,517.0,5,staff,rental,21,"staff,rental",0.389167142796
1221,pagila,638.0,10,payment,rental,1,"payment,rental",8.86322560042e-06
1222,pagila,638.0,10,store,staff,2,"store,staff",2.66990591457e-05
1223,pagila,638.0,10,film,language,3,"film,language",
1224,pagila,638.0,10,customer,store,4,"customer,store",3.61477445482e-05
1225,pagila,638.0,10,inventory,film,5,"inventory,film",0.000140170687513
1226,pagila,638.0,10,payment,customer,6,"payment,customer",0.000322556419271
1227,pagila,638.0,10,film_actor,actor,7,"film_actor,actor",0.000717643951997
1228,pagila,638.0,10,staff,customer,8,"staff,customer",0.000778796749666
1229,pagila,638.0,10,rental,inventory,9,"rental,inventory",0.000795464515192
1230,pagila,638.0,10,film_category,film,10,"film_category,film",0.000822490828439
1231,pagila,638.0,10,film_actor,film,11,"film_actor,film",0.000835489189313
1232,pagila,638.0,10,city,country,12,"city,country",0.000888993008277
1233,pagila,638.0,10,address,city,13,"address,city",0.000953723231749
1234,pagila,638.0,10,customer,address,14,"customer,address",0.00100720587153
1235,pagila,638.0,10,staff,address,15,"staff,address",0.00100772349517
1236,pagila,638.0,10,film_category,category,16,"film_category,category",0.00542003040848
1237,pagila,638.0,10,payment,staff,17,"payment,staff",0.00687307712636
1238,pagila,638.0,10,rental,customer,18,"rental,customer",0.00792405570337
1239,pagila,638.0,10,store,address,19,"store,address",0.0170255028292
1240,pagila,638.0,10,inventory,store,20,"inventory,store",0.0369434516421
1241,pagila,638.0,10,staff,rental,21,"staff,rental",0.166439610516
1242,pagila,906.0,35,store,staff,1,"store,staff",2.33961337732e-05
1243,pagila,906.0,35,payment,rental,2,"payment,rental",2.89395357859e-05
1244,pagila,906.0,35,film,language,3,"film,language",
1245,pagila,906.0,35,customer,store,4,"customer,store",3.03644424133e-05
1246,pagila,906.0,35,film_actor,film,5,"film_actor,film",0.000127005195499
1247,pagila,906.0,35,payment,customer,6,"payment,customer",0.000128461392719
1248,pagila,906.0,35,staff,customer,7,"staff,customer",0.000355933154338
1249,pagila,906.0,35,inventory,film,8,"inventory,film",0.00036602317537
1250,pagila,906.0,35,rental,inventory,9,"rental,inventory",0.00044390985359
